id,fileName,details,type,previewsMirrors,path,fileMirrors
XEYE_f659e23a-a9f8-48be-aef4-f2760b8f7b31,Dragon Ball Super - Cap65.video,,VIDEO,{},XEYE:/Series/Anime/Dragon Ball Super/Dragon Ball Super - Cap65.video,"{""@xeye_1_bot"":""BAACAgEAAxkBAAIC6mdb10KZTha73OrrxgupgzNObqY9AALOAwAC7_xARLNj-NXRTfEqNgQ""}"
XEYE_1a52b95a-f11d-480f-80f4-eac00254d2b9,Dragon Ball Super - Cap66.video,,VIDEO,{},XEYE:/Series/Anime/Dragon Ball Super/Dragon Ball Super - Cap66.video,"{""@xeye_1_bot"":""BAACAgEAAxkBAAIC62db10LZHSvNRE2LdhQNktr15WB-AALPAwAC7_xARPoOu51FCaEbNgQ""}"
XEYE_ec4f9b9d-2e65-4776-b15d-8d106f2c7677,Dragon Ball Super - Cap67.video,,VIDEO,{},XEYE:/Series/Anime/Dragon Ball Super/Dragon Ball Super - Cap67.video,"{""@xeye_1_bot"":""BAACAgEAAxkBAAIC7Gdb10J4zXNX60pxAWiQXlFV3UZvAALQAwAC7_xARD9E9TQDSj8AATYE""}"
XEYE_89d67f70-a528-4a2d-a47f-e980e74f9884,Dragon Ball Super - Cap68.video,,VIDEO,{},XEYE:/Series/Anime/Dragon Ball Super/Dragon Ball Super - Cap68.video,"{""@xeye_1_bot"":""BAACAgEAAxkBAAIC7Wdb10La2-a4HeE_ODaLdmb6G3ybAALRAwAC7_xARFStPfRqqNYMNgQ""}"
XEYE_5bcda073-58fd-4239-aad5-fffe8723180a,Dragon Ball Super - Cap69.video,,VIDEO,{},XEYE:/Series/Anime/Dragon Ball Super/Dragon Ball Super - Cap69.video,"{""@xeye_1_bot"":""BAACAgEAAxkBAAIC7mdb10KAJuQcRFp4T6oQ00wllHDVAALSAwAC7_xARCdFz_yGafwENgQ""}"
XEYE_a36d6497-c89c-4188-b219-7c8b56bc80ec,Dragon Ball Super - Cap70.video,,VIDEO,{},XEYE:/Series/Anime/Dragon Ball Super/Dragon Ball Super - Cap70.video,"{""@xeye_1_bot"":""BAACAgEAAxkBAAIC72db10LQuidTEkEm-QZtIpqWdsfeAAK4BAAC7_xIRB8288i25Fb4NgQ""}"
XEYE_7858941f-f576-47cf-8b65-cbf298f07a24,Dragon Ball Super - Cap71.video,,VIDEO,{},XEYE:/Series/Anime/Dragon Ball Super/Dragon Ball Super - Cap71.video,"{""@xeye_1_bot"":""BAACAgEAAxkBAAIC8Gdb10KSqE2iz8V4cKxUzLp5D2BJAAK5BAAC7_xIRAV3SrX2Dq_uNgQ""}"
XEYE_38e58853-776c-441c-9555-14138bd6920a,Dragon Ball Super - Cap72.video,,VIDEO,{},XEYE:/Series/Anime/Dragon Ball Super/Dragon Ball Super - Cap72.video,"{""@xeye_1_bot"":""BAACAgEAAxkBAAIC8Wdb10KkvnOiej2x-vO-EPz4ZLteAAK6BAAC7_xIRCSdG88YprmQNgQ""}"
XEYE_e5661ad0-1597-4567-8645-0e488b3382e1,Dragon Ball Super - Cap73.video,,VIDEO,{},XEYE:/Series/Anime/Dragon Ball Super/Dragon Ball Super - Cap73.video,"{""@xeye_1_bot"":""BAACAgEAAxkBAAIC8mdb10La8EUXbaZuaOPUlxpnN_eLAAK7BAAC7_xIRIqBl9Jcy1fnNgQ""}"
XEYE_9ecbd998-58fd-475a-b1c3-ca1064657959,Dragon Ball Super - Cap74.video,,VIDEO,{},XEYE:/Series/Anime/Dragon Ball Super/Dragon Ball Super - Cap74.video,"{""@xeye_1_bot"":""BAACAgEAAxkBAAIC82db10KZrCtaQqmalBWVn9oJSFxPAAK8BAAC7_xIRCer9SYC2kifNgQ""}"
XEYE_8c23dded-f974-43a5-ac52-e9fcf58bae7c,Dragon Ball Super - Cap75.video,,VIDEO,{},XEYE:/Series/Anime/Dragon Ball Super/Dragon Ball Super - Cap75.video,"{""@xeye_1_bot"":""BAACAgEAAxkBAAIC9Gdb10JY0_D6aB72XVuGNtjvOGIAA70EAALv_EhEaLU6PruSet82BA""}"
XEYE_51dffd1d-2eaf-4df1-8922-000d9e16e02e,Dragon Ball Super - Cap76.video,,VIDEO,{},XEYE:/Series/Anime/Dragon Ball Super/Dragon Ball Super - Cap76.video,"{""@xeye_1_bot"":""BAACAgEAAxkBAAIC9Wdb10KKOadgg_MOrivt4dHDCCZCAAK-BAAC7_xIRCsX4cihI1isNgQ""}"
XEYE_9fbe03bd-8e7f-4505-bde5-8248442e8c75,Dragon Ball Super - Cap77.video,,VIDEO,{},XEYE:/Series/Anime/Dragon Ball Super/Dragon Ball Super - Cap77.video,"{""@xeye_1_bot"":""BAACAgEAAxkBAAIC9mdb10J1bv9tjKuEj6sG-xt1uFGhAALABAAC7_xIRGWG-rLG0uFtNgQ""}"
XEYE_c06e2c42-f7be-4f6f-8b38-715a0a2e4fcb,Dragon Ball Super - Cap78.video,,VIDEO,{},XEYE:/Series/Anime/Dragon Ball Super/Dragon Ball Super - Cap78.video,"{""@xeye_1_bot"":""BAACAgEAAxkBAAIC92db10LvMRKMShb1peOd9Q0FNuWPAALBBAAC7_xIRNG-X979ECKeNgQ""}"
XEYE_5529475c-a0e3-4bc3-8b17-361cd7e916c5,Dragon Ball Super - Cap79.video,,VIDEO,{},XEYE:/Series/Anime/Dragon Ball Super/Dragon Ball Super - Cap79.video,"{""@xeye_1_bot"":""BAACAgEAAxkBAAIC-Gdb10IbXqadjFSVGrAhPwvUlg1FAALEBAAC7_xIRL3w3X9JVMSONgQ""}"
XEYE_455eaa6a-5bc6-4b6c-8648-d2e42daca0e6,Dragon Ball Super - Cap80.video,,VIDEO,{},XEYE:/Series/Anime/Dragon Ball Super/Dragon Ball Super - Cap80.video,"{""@xeye_1_bot"":""BAACAgEAAxkBAAIC-Wdb10Im9morLccZoRF1VMd2ArqeAALFBAAC7_xIRMceeYCCKFHjNgQ""}"
XEYE_3f6b2529-99fe-4e46-8542-47498589db61,Dragon Ball Super - Cap81.video,,VIDEO,{},XEYE:/Series/Anime/Dragon Ball Super/Dragon Ball Super - Cap81.video,"{""@xeye_1_bot"":""BAACAgEAAxkBAAIC-mdb10J_416bVMAY17IoXngUByVQAALJBAAC7_xIRKB-qlUKNk7oNgQ""}"
XEYE_e20f26fa-425a-40f8-9315-f9b3881c87ba,Dragon Ball Super - Cap82.video,,VIDEO,{},XEYE:/Series/Anime/Dragon Ball Super/Dragon Ball Super - Cap82.video,"{""@xeye_1_bot"":""BAACAgEAAxkBAAIC-2db10LThvPtgszt5Ev51GWQChwGAALKBAAC7_xIRNXrR208deu1NgQ""}"
XEYE_092f8af6-e34b-468a-982a-f63737e93180,Dragon Ball Super - Cap83.video,,VIDEO,{},XEYE:/Series/Anime/Dragon Ball Super/Dragon Ball Super - Cap83.video,"{""@xeye_1_bot"":""BAACAgEAAxkBAAIC_Gdb10K_E1WkDFr6Wg0teTH0duFcAALLBAAC7_xIRBn6dOEjQso8NgQ""}"
XEYE_068e987d-f778-44eb-a784-5bf21a6ad697,Dragon Ball Super - Cap84.video,,VIDEO,{},XEYE:/Series/Anime/Dragon Ball Super/Dragon Ball Super - Cap84.video,"{""@xeye_1_bot"":""BAACAgEAAxkBAAIC_Wdb10KgLPj6Eylwd9ADsSWmuWZlAALMBAAC7_xIRJRoGjKxAkPWNgQ""}"
XEYE_88690258-9df9-4681-bd71-60958e17c43e,Dragon Ball Super - Cap85.video,,VIDEO,{},XEYE:/Series/Anime/Dragon Ball Super/Dragon Ball Super - Cap85.video,"{""@xeye_1_bot"":""BAACAgEAAxkBAAIC_mdb10KcBUhyaeOc4jOWZ0JHW048AALNBAAC7_xIRPqZYZX86K6QNgQ""}"
XEYE_dc9a6316-83fe-40db-a2e8-1d4f5880c41d,Dragon Ball Super - Cap86.video,,VIDEO,{},XEYE:/Series/Anime/Dragon Ball Super/Dragon Ball Super - Cap86.video,"{""@xeye_1_bot"":""BAACAgEAAxkBAAIC_2db10LLAubzQRsPuMPUIE8iOpHNAALTBAAC7_xIRPIOMrmUdgzKNgQ""}"
XEYE_67f64f83-3db0-4300-a4d9-e70481b17217,Dragon Ball Super - Cap87.video,,VIDEO,{},XEYE:/Series/Anime/Dragon Ball Super/Dragon Ball Super - Cap87.video,"{""@xeye_1_bot"":""BAACAgEAAxkBAAIDAAFnW9dChR9xH1WAUEjSBTd--JfTLwAC1AQAAu_8SEQqHEqVxGH6uTYE""}"
XEYE_37311a2e-a2ec-4b8f-86a1-c0f16f69806e,Dragon Ball Super - Cap88.video,,VIDEO,{},XEYE:/Series/Anime/Dragon Ball Super/Dragon Ball Super - Cap88.video,"{""@xeye_1_bot"":""BAACAgEAAxkBAAIDAWdb10LjFOgC44CncJiqG5q4DkttAALVBAAC7_xIRKeQ62j2DjDMNgQ""}"
XEYE_976b64cb-3d09-4671-b64e-9811bb281a6b,Dragon Ball Super - Cap89.video,,VIDEO,{},XEYE:/Series/Anime/Dragon Ball Super/Dragon Ball Super - Cap89.video,"{""@xeye_1_bot"":""BAACAgEAAxkBAAIDAmdb10KaWq2LDowb6DP_t1tstTlvAALWBAAC7_xIRMGMxDwEsStsNgQ""}"
XEYE_f447cd53-fec5-42f3-a82c-6cb0d1356cbf,Dragon Ball Super - Cap90.video,,VIDEO,{},XEYE:/Series/Anime/Dragon Ball Super/Dragon Ball Super - Cap90.video,"{""@xeye_1_bot"":""BAACAgEAAxkBAAIDA2db10KEq6vzNA_QGgv_HpOCf9AlAALYBAAC7_xIRCFH2OFqu7ANNgQ""}"
XEYE_3e9754a6-cef7-4d53-9e1b-e1cc54e684c0,Dragon Ball Super - Cap91.video,,VIDEO,{},XEYE:/Series/Anime/Dragon Ball Super/Dragon Ball Super - Cap91.video,"{""@xeye_1_bot"":""BAACAgEAAxkBAAIDCGdb2Ln3t1rt1fibxnCBbTVT1wZDAALZBAAC7_xIRKTr7RY7goE0NgQ""}"
XEYE_12d5aded-3529-4891-b38e-e7bb9fa031f3,Dragon Ball Super - Cap92.video,,VIDEO,{},XEYE:/Series/Anime/Dragon Ball Super/Dragon Ball Super - Cap92.video,"{""@xeye_1_bot"":""BAACAgEAAxkBAAIDCWdb2Lmm8tARQ7gxsCBHqmgWkdf6AALaBAAC7_xIRHvcgNwEibMqNgQ""}"
XEYE_543765f2-ab0c-4e0f-9367-a5e568026376,Dragon Ball Super - Cap93.video,,VIDEO,{},XEYE:/Series/Anime/Dragon Ball Super/Dragon Ball Super - Cap93.video,"{""@xeye_1_bot"":""BAACAgEAAxkBAAIDCmdb2Lklu9bwCnA0tYkyCr_waVfZAALbBAAC7_xIRHO_quZAt0fKNgQ""}"
XEYE_5cdf8ce3-dd6d-4c1c-8aff-78a3b1116202,Dragon Ball Super - Cap94.video,,VIDEO,{},XEYE:/Series/Anime/Dragon Ball Super/Dragon Ball Super - Cap94.video,"{""@xeye_1_bot"":""BAACAgEAAxkBAAIDC2db2Ll0tAEfd2i8URqaBnwvUnbAAALcBAAC7_xIREPt5cBHyP6JNgQ""}"
XEYE_361ee07b-ebe6-4100-b412-41c6f611e085,Dragon Ball Super - Cap95.video,,VIDEO,{},XEYE:/Series/Anime/Dragon Ball Super/Dragon Ball Super - Cap95.video,"{""@xeye_1_bot"":""BAACAgEAAxkBAAIDDGdb2LnBHEUidNU-A_Lvj2IcQ9woAALdBAAC7_xIRCDh6qU4uVW6NgQ""}"
XEYE_94990620-d2ee-43c3-b264-07845930e946,Dragon Ball Super - Cap96.video,,VIDEO,{},XEYE:/Series/Anime/Dragon Ball Super/Dragon Ball Super - Cap96.video,"{""@xeye_1_bot"":""BAACAgEAAxkBAAIDDWdb2Ln0hWKWUAeuMOOyFK5B4LoGAALsAwAClRJJREvz39I3p_-uNgQ""}"
XEYE_bed90971-a223-47ec-97cf-15d6d7f940a7,Dragon Ball Super - Cap97.video,,VIDEO,{},XEYE:/Series/Anime/Dragon Ball Super/Dragon Ball Super - Cap97.video,"{""@xeye_1_bot"":""BAACAgEAAxkBAAIDDmdb2Lnnk0rxV48nRPjfuOrHJO0LAALxAwAClRJJRPsCPtQAAbMxIzYE""}"
XEYE_24db5f56-e9ae-41cc-994b-35319cc3d0fb,Dragon Ball Super - Cap98.video,,VIDEO,{},XEYE:/Series/Anime/Dragon Ball Super/Dragon Ball Super - Cap98.video,"{""@xeye_1_bot"":""BAACAgEAAxkBAAIDD2db2LnXgsitXGYXfJdbEjnDfm9qAALyAwAClRJJRA9stNNPNaVmNgQ""}"
XEYE_47edc408-c46b-4620-92cb-8fcfd6acef8e,Dragon Ball Super - Cap99.video,,VIDEO,{},XEYE:/Series/Anime/Dragon Ball Super/Dragon Ball Super - Cap99.video,"{""@xeye_1_bot"":""BAACAgEAAxkBAAIDEGdb2LlDlaQsQ5PpdKK3AS9P3dNzAAL0AwAClRJJREFF9zbmu4ArNgQ""}"
XEYE_1bcba5d3-0184-42b7-8db4-d6c74c3303d6,Dragon Ball Super - Cap100.video,,VIDEO,{},XEYE:/Series/Anime/Dragon Ball Super/Dragon Ball Super - Cap100.video,"{""@xeye_1_bot"":""BAACAgEAAxkBAAIDEWdb2LkRmkYHdEHGeAfpcIxHWF3PAAJHBAAClRJRRHPTbLUYx_kfNgQ""}"
XEYE_fdc00f4e-1f20-4dde-85d1-5a28b8c16d5a,Dragon Ball Super - Cap102.video,,VIDEO,{},XEYE:/Series/Anime/Dragon Ball Super/Dragon Ball Super - Cap102.video,"{""@xeye_1_bot"":""BAACAgEAAxkBAAIDEmdb2Ln6mSuHJ7uanK9iiqAQYoFFAAJLBAAClRJRRMAr4kIOYzijNgQ""}"
XEYE_e81054a2-db0c-4ddd-a9d7-6950c184ee7c,Dragon Ball Super - Cap103.video,,VIDEO,{},XEYE:/Series/Anime/Dragon Ball Super/Dragon Ball Super - Cap103.video,"{""@xeye_1_bot"":""BAACAgEAAxkBAAIDE2db2LlH3dqUx5vBkBDWRV97XwaIAAJMBAAClRJRRNYfjpzl158NNgQ""}"
XEYE_99df3bec-1fed-4e0a-ab6b-2362585760c3,Dragon Ball Super - Cap104.video,,VIDEO,{},XEYE:/Series/Anime/Dragon Ball Super/Dragon Ball Super - Cap104.video,"{""@xeye_1_bot"":""BAACAgEAAxkBAAIDFGdb2LlQbdy-nogprE_Mp0DheDXcAAJQBAAClRJRRE2356Cet2xCNgQ""}"
XEYE_3fd42fa1-a493-489e-a511-888f42d4a1a4,Dragon Ball Super - Cap105.video,,VIDEO,{},XEYE:/Series/Anime/Dragon Ball Super/Dragon Ball Super - Cap105.video,"{""@xeye_1_bot"":""BAACAgEAAxkBAAIDFWdb2LnFCQZmmRGWw_1rKJjoaBhkAAJRBAAClRJRRKgWJ-dC2jfFNgQ""}"
XEYE_f3597fc5-bb91-4f16-b938-2479623d1a1f,Dragon Ball Super - Cap106.video,,VIDEO,{},XEYE:/Series/Anime/Dragon Ball Super/Dragon Ball Super - Cap106.video,"{""@xeye_1_bot"":""BAACAgEAAxkBAAIDFmdb2LnOpKC647TZr8O-J5Enoc2rAAJcBAAClRJRRAyx3IsXiypeNgQ""}"
XEYE_9639f84a-67e1-43e7-8b93-239527ac7ec8,Dragon Ball Super - Cap107.video,,VIDEO,{},XEYE:/Series/Anime/Dragon Ball Super/Dragon Ball Super - Cap107.video,"{""@xeye_1_bot"":""BAACAgEAAxkBAAIDF2db2LlOTIHuJH_dh1zQTZoxc8m9AAJdBAAClRJRRHfdxDt7OuHbNgQ""}"
XEYE_0db6b7f2-564e-4522-9efa-9909c5441635,Dragon Ball Super - Cap108.video,,VIDEO,{},XEYE:/Series/Anime/Dragon Ball Super/Dragon Ball Super - Cap108.video,"{""@xeye_1_bot"":""BAACAgEAAxkBAAIDGGdb2LlqURBuTO34eMFILNyxfyuMAAJeBAAClRJRRCRGpbNlvWsBNgQ""}"
XEYE_d2f3037b-6f50-4b88-8018-7f5bf38f4a39,Dragon Ball Super - Cap109.video,,VIDEO,{},XEYE:/Series/Anime/Dragon Ball Super/Dragon Ball Super - Cap109.video,"{""@xeye_1_bot"":""BAACAgEAAxkBAAIDGWdb2Ln8dhu95aMv0ITtKmDukD5PAAJfBAAClRJRRHDAvEWqzZtwNgQ""}"
XEYE_ec8083e4-6885-41fc-899b-bde5f6f35abb,Dragon Ball Super - Cap110.video,,VIDEO,{},XEYE:/Series/Anime/Dragon Ball Super/Dragon Ball Super - Cap110.video,"{""@xeye_1_bot"":""BAACAgEAAxkBAAIDGmdb2Lkmnn16aKjrw8UMRghFq_KAAAJgBAAClRJRRGfxZOdbKT0BNgQ""}"
XEYE_74e059ae-9c7f-4c7d-b2c3-a15a903a79fb,Dragon Ball Super - Cap111.video,,VIDEO,{},XEYE:/Series/Anime/Dragon Ball Super/Dragon Ball Super - Cap111.video,"{""@xeye_1_bot"":""BAACAgEAAxkBAAIDG2db2LkrZ9KCxzJS3E4UvtQwO4gYAAJxBAAClRJRRDBWBzmgpFyuNgQ""}"
XEYE_de3dadb8-3edc-4538-9036-f5cf7111428b,Dragon Ball Super - Cap112.video,,VIDEO,{},XEYE:/Series/Anime/Dragon Ball Super/Dragon Ball Super - Cap112.video,"{""@xeye_1_bot"":""BAACAgEAAxkBAAIDHGdb2LlPlqTfbMdjSunPPb3mMpP4AAJyBAAClRJRRBlEnXoyKJdMNgQ""}"
XEYE_7657e3bd-571b-4628-abe3-c1519dbf0b3f,Dragon Ball Super - Cap113.video,,VIDEO,{},XEYE:/Series/Anime/Dragon Ball Super/Dragon Ball Super - Cap113.video,"{""@xeye_1_bot"":""BAACAgEAAxkBAAIDHWdb2Lnc4B1AbibrT66BNfR9-QaTAAJzBAAClRJRRIsqQuRKYfUmNgQ""}"
XEYE_a201e5b4-c159-452b-be5b-851ae677a359,Dragon Ball Super - Cap114.video,,VIDEO,{},XEYE:/Series/Anime/Dragon Ball Super/Dragon Ball Super - Cap114.video,"{""@xeye_1_bot"":""BAACAgEAAxkBAAIDHmdb2Lm7x-_TM9RRsUUGskxdV1K6AAJ0BAAClRJRRNRbj4Zd5jLsNgQ""}"
XEYE_76ccc58e-3513-4dbc-bdd2-96b7f0351c74,Dragon Ball Super - Cap115.video,,VIDEO,{},XEYE:/Series/Anime/Dragon Ball Super/Dragon Ball Super - Cap115.video,"{""@xeye_1_bot"":""BAACAgEAAxkBAAIDH2db2LmfTEzSV5tEhEn_rZp7amdDAAJ1BAAClRJRRKcJy7n-4CUcNgQ""}"
XEYE_7992497f-f208-4ac5-8238-9b7c587edae1,Dragon Ball Super - Cap116.video,,VIDEO,{},XEYE:/Series/Anime/Dragon Ball Super/Dragon Ball Super - Cap116.video,"{""@xeye_1_bot"":""BAACAgEAAxkBAAIDIGdb2LlxP8n7OyMVrgZaEUWPgEBfAAKOBAAClRJRRCexZWOHAlMiNgQ""}"
XEYE_d5774a9a-2d33-4675-9500-81dbd76bb7b5,Dragon Ball Super - Cap117.video,,VIDEO,{},XEYE:/Series/Anime/Dragon Ball Super/Dragon Ball Super - Cap117.video,"{""@xeye_1_bot"":""BAACAgEAAxkBAAIDIWdb2LnP1-7LzrCLB0txSTqBqn4aAALWBAAClRJZRHQAASE-Yk4_zDYE""}"
XEYE_6d7eae09-160c-4e65-aa5b-7f2d0f1cd075,Dragon Ball Super - Cap118.video,,VIDEO,{},XEYE:/Series/Anime/Dragon Ball Super/Dragon Ball Super - Cap118.video,"{""@xeye_1_bot"":""BAACAgEAAxkBAAIDImdb2Lngyor7TotjzJqZ10Qp1tmTAALXBAAClRJZRGv3yYSWIN90NgQ""}"
XEYE_829df22a-9de8-491c-acfd-74b38fb5d8df,Dragon Ball Super - Cap119.video,,VIDEO,{},XEYE:/Series/Anime/Dragon Ball Super/Dragon Ball Super - Cap119.video,"{""@xeye_1_bot"":""BAACAgEAAxkBAAIDI2db2LnZocy--sDpZd7Ho0DUy_MBAALYBAAClRJZRBm9k-Pg7LvuNgQ""}"
XEYE_b94ea3a9-6d14-4d85-bfad-ab1d291ecd0a,Dragon Ball Super - Cap120.video,,VIDEO,{},XEYE:/Series/Anime/Dragon Ball Super/Dragon Ball Super - Cap120.video,"{""@xeye_1_bot"":""BAACAgEAAxkBAAIDJGdb2LkiEUbUdVSoi2fPVRKy33weAALZBAAClRJZRCQIhwxtcIAxNgQ""}"
XEYE_fe9dbf95-ec2d-4b5b-a63f-bf924cf83392,Dragon Ball Super - Cap121.video,,VIDEO,{},XEYE:/Series/Anime/Dragon Ball Super/Dragon Ball Super - Cap121.video,"{""@xeye_1_bot"":""BAACAgEAAxkBAAIDJWdb2LnLwUSX9YDN7pX34fsHuzPKAALaBAAClRJZRFkOVIvUGNZQNgQ""}"
XEYE_ae9ada2a-f344-4210-8b0c-a628712b6169,Dragon Ball Super - Cap122.video,,VIDEO,{},XEYE:/Series/Anime/Dragon Ball Super/Dragon Ball Super - Cap122.video,"{""@xeye_1_bot"":""BAACAgEAAxkBAAIDJmdb2LmKI1jPynHisku-ntK0A0xTAALbBAAClRJZRJChfPAr4kdyNgQ""}"
XEYE_7198184a-8273-401f-8b46-56076b44960c,Dragon Ball Super - Cap123.video,,VIDEO,{},XEYE:/Series/Anime/Dragon Ball Super/Dragon Ball Super - Cap123.video,"{""@xeye_1_bot"":""BAACAgEAAxkBAAIDJ2db2Lk8wQ-DqM6VDJT3FcuQoWqpAALcBAAClRJZRBaJaDAsNqxPNgQ""}"
XEYE_a115dcd0-4ec3-4e31-8793-add346f79f2b,Dragon Ball Super - Cap124.video,,VIDEO,{},XEYE:/Series/Anime/Dragon Ball Super/Dragon Ball Super - Cap124.video,"{""@xeye_1_bot"":""BAACAgEAAxkBAAIDKGdb2LkWV79BS-M3MnenmQtkPkXXAALdBAAClRJZRMSR3JhQoLQ3NgQ""}"
XEYE_639cca02-38e1-43cb-bb2f-797da125acf0,Dragon Ball Super - Cap125.video,,VIDEO,{},XEYE:/Series/Anime/Dragon Ball Super/Dragon Ball Super - Cap125.video,"{""@xeye_1_bot"":""BAACAgEAAxkBAAIDKWdb2Lkh9ieyvAjv6AVCB64pSuIiAALeBAAClRJZRIzfGOywb0hxNgQ""}"
XEYE_eaf504e2-5414-4634-8aca-d8dcd2664bd7,Dragon Ball Super - Cap126.video,,VIDEO,{},XEYE:/Series/Anime/Dragon Ball Super/Dragon Ball Super - Cap126.video,"{""@xeye_1_bot"":""BAACAgEAAxkBAAIDKmdb2Lk8jqZqK6x_gJIeuAW_XrAzAAJaBQACxHlYROvQs6pQu7qNNgQ""}"
XEYE_56ca484c-18e2-4254-bc6f-4aa6541ad32e,Dragon Ball Super - Cap127.video,,VIDEO,{},XEYE:/Series/Anime/Dragon Ball Super/Dragon Ball Super - Cap127.video,"{""@xeye_1_bot"":""BAACAgEAAxkBAAIDK2db2LnUryYvWDcLtDBFAlCQ4K3uAAJeBQACxHlYRLi5HAw-W_1ENgQ""}"
XEYE_981df1e6-5f24-4fd7-adb2-d683924c257d,Dragon Ball Super - Cap128.video,,VIDEO,{},XEYE:/Series/Anime/Dragon Ball Super/Dragon Ball Super - Cap128.video,"{""@xeye_1_bot"":""BAACAgEAAxkBAAIDLGdb2LmjbBkwna7eyk-askuTPcIXAAJiBQACxHlYRDS7LscuLQqaNgQ""}"
XEYE_1b9fed27-70f5-4bbf-aaaa-0e4d5018e4f9,Dragon Ball Super - Cap129.video,,VIDEO,{},XEYE:/Series/Anime/Dragon Ball Super/Dragon Ball Super - Cap129.video,"{""@xeye_1_bot"":""BAACAgEAAxkBAAIDLWdb2LniFyY6OR12DgsvI0X4UWulAAKDBQACxHlYRL7cAAHr0WADOTYE""}"
XEYE_c33ff681-b279-447e-b223-9b0c001e837d,Dragon Ball Super - Cap130.video,,VIDEO,{},XEYE:/Series/Anime/Dragon Ball Super/Dragon Ball Super - Cap130.video,"{""@xeye_1_bot"":""BAACAgEAAxkBAAIDLmdb2LniwgJw5gFiS3qMVCnHNRP-AAKHBQACxHlYRGYh9nd25RzTNgQ""}"
XEYE_0658a459-ee83-444a-8d38-e5a1d1f43e6d,Dragon Ball Super - Cap131.video,,VIDEO,{},XEYE:/Series/Anime/Dragon Ball Super/Dragon Ball Super - Cap131.video,"{""@xeye_1_bot"":""BAACAgEAAxkBAAIDL2db2LmScoziprX0Tt-5zRv3UzFaAAIjBgACxHlYRJZ94SvExmLyNgQ""}"
XEYE_fd0cca8f-8504-4a16-abb2-66ecff6d4ffa,Gravity Falls,,FOLDER,,XEYE:/Series/Gravity Falls/,
XEYE_4d206bdb-0b01-442e-abee-a490ca72c20d,temporada 1,,FOLDER,,XEYE:/Series/Gravity Falls/temporada 1/,
XEYE_6755fc4a-92fc-4a1f-a47f-03e624e5e32f,Temporada 1 Episodio 1: Turista.video,,VIDEO,{},XEYE:/Series/Gravity Falls/temporada 1/Temporada 1 Episodio 1: Turista.video,"{""@xeye_1_bot"":""BAACAgEAAxkBAAIDQGdb4Ilfb3dwXRKudRH7fP3ne3djAALoAgACwAJxR82s1LFYUQMmNgQ""}"
XEYE_34542036-0416-445f-b78a-da64a60ecef8,Temporada 1 Episodio 2: La.video,,VIDEO,{},XEYE:/Series/Gravity Falls/temporada 1/Temporada 1 Episodio 2: La.video,"{""@xeye_1_bot"":""BAACAgEAAxkBAAIDQWdb4InPlryHcC-Z8hImxv5kVINDAAIJAwACwAJxRx2orwvlovVLNgQ""}"
XEYE_205ed534-880c-458f-a6e6-8ea6f7e47696,Temporada 1 Episodio 3: Los.video,,VIDEO,{},XEYE:/Series/Gravity Falls/temporada 1/Temporada 1 Episodio 3: Los.video,"{""@xeye_1_bot"":""BAACAgEAAxkBAAIDQmdb4IlPKP2SzgABYdvYVwLcSsYwjAACEgMAAsACcUesbQ2R5uLiJzYE""}"
XEYE_20489078-9b8f-4690-a15d-ef6da530d3ec,Temporada 1 Episodio 4: La.video,,VIDEO,{},XEYE:/Series/Gravity Falls/temporada 1/Temporada 1 Episodio 4: La.video,"{""@xeye_1_bot"":""BAACAgEAAxkBAAIDQ2db4Im3nvGJQHK8LVCJscq9kbSGAAItAwACwAJxR0PnJE5rxBe_NgQ""}"
XEYE_fa9425d7-35d8-4891-abf9-dbc009073bd7,Temporada 1 Episodio 5: La.video,,VIDEO,{},XEYE:/Series/Gravity Falls/temporada 1/Temporada 1 Episodio 5: La.video,"{""@xeye_1_bot"":""BAACAgEAAxkBAAIDRGdb4IlI08Y1r-0e-ux2_KP2lk4KAAJOAgACwAJ5R8jRFw3dEyHSNgQ""}"
XEYE_3b7e69c3-a919-4bc6-bf04-4ac192d008ca,Temporada 1 Episodio 6: Dipper.video,,VIDEO,{},XEYE:/Series/Gravity Falls/temporada 1/Temporada 1 Episodio 6: Dipper.video,"{""@xeye_1_bot"":""BAACAgEAAxkBAAIDRWdb4ImxWU_7rTqw4FOI2D7r6BslAAINAgACwAKBR9CeOWQE_BhPNgQ""}"
XEYE_09abadfd-966a-4802-b5a9-b17243b05b39,Temporada 1 Episodio 7: Doble.video,,VIDEO,{},XEYE:/Series/Gravity Falls/temporada 1/Temporada 1 Episodio 7: Doble.video,"{""@xeye_1_bot"":""BAACAgEAAxkBAAIDRmdb4InU3QbKjusjhPq-6Abp9ee8AAITAgACwAKBR1HkrTPRkIDuNgQ""}"
XEYE_ed17635b-348f-47a4-8a44-987816d20f37,Temporada 1 Episodio 8: Tesoro.video,,VIDEO,{},XEYE:/Series/Gravity Falls/temporada 1/Temporada 1 Episodio 8: Tesoro.video,"{""@xeye_1_bot"":""BAACAgEAAxkBAAIDR2db4Ikjpu93qC_NNjFthfm0jCGOAAI1AgACEoyBR4E0SFLGK4YfNgQ""}"
